target_screen_name,target_party,target,source,source_party,label,weight
FabioDeMasi,The Left,143,47,The Left,Stefan Liebich,6
FabioDeMasi,The Left,143,484,The Left,Susanne Ferschl,3
FabioDeMasi,The Left,143,487,Greens,Sven Lehmann,1
FabioDeMasi,The Left,143,488,The Left,Sahra Wagenknecht,11
FabioDeMasi,The Left,143,5,The Left,Achim Kessler,1
FabioDeMasi,The Left,143,537,The Left,Victor Perli,12
FabioDeMasi,The Left,143,539,The Left,Kathrin Vogler,1
FabioDeMasi,The Left,143,90,The Left,Cornelia Möhring,4
FahimiYasmin,SPD,144,333,SPD,Martin Rosemann,1
FahimiYasmin,SPD,144,457,SPD,Siemtje Möller,1
FahimiYasmin,SPD,144,463,SPD,SPD Bundestag,5
FalkoMohrs,SPD,145,170,SPD,Gabriele Katzmarek,1
FalkoMohrs,SPD,145,229,SPD,Jens Zimmermann,1
FalkoMohrs,SPD,145,236,SPD,Johann Saathoff,1
FalkoMohrs,SPD,145,243,SPD,Johannes Schraps,1
FalkoMohrs,SPD,145,257,SPD,Elisabeth Kaiser,2
FalkoMohrs,SPD,145,267,SPD,Katja Mast,1
FalkoMohrs,SPD,145,304,SPD,Marianne Schieder,1
FalkoMohrs,SPD,145,333,SPD,Martin Rosemann,6
FalkoMohrs,SPD,145,461,SPD,Sören Bartol,1
FalkoMohrs,SPD,145,463,SPD,SPD Bundestag,8
FalkoMohrs,SPD,145,464,SPD,SPD,1
FalkoMohrs,SPD,145,506,SPD,Timon Gremmels,2
FalkoMohrs,SPD,145,512,SPD,Markus Töns,2
FalkoMohrs,SPD,145,52,SPD,Bettina Müller,1
fbrantner,Greens,146,100,Greens,Daniela Wagner,2
fbrantner,Greens,146,106,Greens,Die Gruenen,1
fbrantner,Greens,146,115,Greens,Dieter Janecek,7
fbrantner,Greens,146,129,Greens,Harald Ebner,2
fbrantner,Greens,146,136,Greens,Erhard Grundl,1
fbrantner,Greens,146,141,FDP,Michael Theurer,1
fbrantner,Greens,146,146,Greens,Franziska Brantner,1
fbrantner,Greens,146,182,Greens,Claudia Müller,3
fbrantner,Greens,146,183,Greens,Beate Müller-Gemmeke,2
fbrantner,Greens,146,184,Greens,Die Gruenen Bundestag,7
fbrantner,Greens,146,218,Greens,Irene Mihalic,3
fbrantner,Greens,146,244,Greens,Jürgen Trittin,1
fbrantner,Greens,146,252,Greens,Kordula Schulz-Asche,6
fbrantner,Greens,146,263,Greens,Katharina Dröge,2
fbrantner,Greens,146,264,Greens,Katja Dörner,1
fbrantner,Greens,146,278,Greens,Kirsten Kappert-Gonther,1
fbrantner,Greens,146,284,Greens,Konstantin von Notz,7
fbrantner,Greens,146,299,Greens,Lisa Paus,5
fbrantner,Greens,146,3,Greens,Annalena Baerbock,14
fbrantner,Greens,146,309,Greens,Manuela Rottmann,3
fbrantner,Greens,146,430,Greens,Renate Künast,2
fbrantner,Greens,146,480,Greens,Stephan Kühn,1
fbrantner,Greens,146,486,Greens,Sven-Christian Kindler,1
fbrantner,Greens,146,545,Greens,Wolfgang Strengmann-Kuhn,2
fbrantner,Greens,146,78,Greens,Cem Özdemir,5
fbrantner,Greens,146,82,Greens,Christian Kühn,1
fdp,FDP,147,1,FDP,Martin Neumann,1
fdp,FDP,147,104,FDP,Daniel Föst,7
fdp,FDP,147,116,FDP,Bijan Djir-Sarai,3
fdp,FDP,147,12,FDP,Alexander Kulitz,1
fdp,FDP,147,141,FDP,Michael Theurer,24
fdp,FDP,147,142,FDP,Frank Schäffler,2
fdp,FDP,147,155,FDP,Florian Toncar,4
fdp,FDP,147,163,FDP,Frank Sitta,14
fdp,FDP,147,169,FDP,Gerald Ullrich,2
fdp,FDP,147,17,FDP,Alexander Müller,4
fdp,FDP,147,189,FDP,Gyde Jensen,1
fdp,FDP,147,192,FDP,Thomas Hacker,2
fdp,FDP,147,205,FDP,Markus Herbrand,11
fdp,FDP,147,212,FDP,Christoph Hoffmann,4
fdp,FDP,147,213,FDP,Reinhard Houben,1
fdp,FDP,147,225,FDP,Jens Brandenburg,4
fdp,FDP,147,226,FDP,Jens Beeck,1
fdp,FDP,147,237,FDP,Johannes Vogel,5
fdp,FDP,147,253,FDP,Katharina Willkomm,6
fdp,FDP,147,268,FDP,Katja Suding,28
fdp,FDP,147,271,FDP,Katrin Helling-Plahr,1
fdp,FDP,147,282,FDP,Lukas Köhler,10
fdp,FDP,147,283,FDP,Konstantin Kuhle,4
fdp,FDP,147,288,FDP,Alexander Graf Lambsdorff,6
fdp,FDP,147,296,FDP,Linda Teuteberg,23
fdp,FDP,147,310,FDP,Manuel Höferlin,5
fdp,FDP,147,316,FDP,Marco Buschmann,10
fdp,FDP,147,318,FDP,Marcus Faber,4
fdp,FDP,147,335,FDP,Marie-Agnes Strack-Zimmermann,18
fdp,FDP,147,341,FDP,Matthias Nölke,2
fdp,FDP,147,346,FDP,Karsten Klein,2
fdp,FDP,147,353,FDP,Christoph Meyer,4
fdp,FDP,147,369,FDP,Manfred Todtenhausen,4
fdp,FDP,147,380,FDP,Nicole Bauer,3
fdp,FDP,147,394,FDP,Olaf in der Beek,8
fdp,FDP,147,398,FDP,Oliver Luksic,68
fdp,FDP,147,413,FDP,Peter Heidt,5
fdp,FDP,147,428,FDP,Hagen Reinhold,23
fdp,FDP,147,429,FDP,Renata Alt,4
fdp,FDP,147,433,FDP,Bernd Reuther,6
fdp,FDP,147,446,FDP,Sandra Weeser,9
fdp,FDP,147,464,SPD,SPD,1
fdp,FDP,147,467,FDP,Bettina Stark-Watzinger,3
fdp,FDP,147,47,The Left,Stefan Liebich,1
fdp,FDP,147,494,FDP,Thomas Sattelberger,2
fdp,FDP,147,515,FDP,Torsten Herbst,1
fdp,FDP,147,527,FDP,Andrew Ullmann,6
fdp,FDP,147,530,FDP,Ulrich Lechte,1
fdp,FDP,147,56,FDP,Mario Brandenburg,2
fdp,FDP,147,60,FDP,Britta Dassler,3
fdp,FDP,147,62,FDP,Benjamin Strasser,2
fdp,FDP,147,65,FDP,Karlheinz Busen,1
fdp,FDP,147,67,FDP,Christian Jung,26
fdp,FDP,147,68,FDP,Christian Lindner,30
fdp,FDP,147,72,FDP,Carina Konrad,5
fdp,FDP,147,81,FDP,Christian Sauter,2
fdp,FDP,147,83,FDP,Christian Dürr,2
fdp,FDP,147,9,FDP,Grigorios Aggelidis,1
fdp,FDP,147,97,FDP,Daniela Kluckert,3
fdp_hessel,FDP,148,104,FDP,Daniel Föst,1
fdp_hessel,FDP,148,147,FDP,FDP,4
fdp_hessel,FDP,148,149,FDP,FDP Bundestag,4
fdp_hessel,FDP,148,60,FDP,Britta Dassler,1
fdpbt,FDP,149,1,FDP,Martin Neumann,6
fdpbt,FDP,149,104,FDP,Daniel Föst,34
fdpbt,FDP,149,116,FDP,Bijan Djir-Sarai,18
fdpbt,FDP,149,12,FDP,Alexander Kulitz,4
fdpbt,FDP,149,141,FDP,Michael Theurer,27
fdpbt,FDP,149,142,FDP,Frank Schäffler,13
fdpbt,FDP,149,143,The Left,Fabio De Masi,2
fdpbt,FDP,149,147,FDP,FDP,188
fdpbt,FDP,149,148,FDP,Katja Hessel,4
fdpbt,FDP,149,149,FDP,FDP Bundestag,2
fdpbt,FDP,149,155,FDP,Florian Toncar,48
fdpbt,FDP,149,163,FDP,Frank Sitta,37
fdpbt,FDP,149,169,FDP,Gerald Ullrich,11
fdpbt,FDP,149,17,FDP,Alexander Müller,14
fdpbt,FDP,149,189,FDP,Gyde Jensen,16
fdpbt,FDP,149,192,FDP,Thomas Hacker,35
fdpbt,FDP,149,197,FDP,Hartmut Ebbing,5
fdpbt,FDP,149,205,FDP,Markus Herbrand,34
fdpbt,FDP,149,212,FDP,Christoph Hoffmann,20
fdpbt,FDP,149,213,FDP,Reinhard Houben,33
fdpbt,FDP,149,225,FDP,Jens Brandenburg,51
fdpbt,FDP,149,226,FDP,Jens Beeck,3
fdpbt,FDP,149,237,FDP,Johannes Vogel,36
fdpbt,FDP,149,245,FDP,Judith Skudelny,15
fdpbt,FDP,149,246,FDP,Jürgen Martens,3
fdpbt,FDP,149,253,FDP,Katharina Willkomm,28
fdpbt,FDP,149,268,FDP,Katja Suding,64
fdpbt,FDP,149,271,FDP,Katrin Helling-Plahr,47
fdpbt,FDP,149,282,FDP,Lukas Köhler,21
fdpbt,FDP,149,283,FDP,Konstantin Kuhle,25
fdpbt,FDP,149,288,FDP,Alexander Graf Lambsdorff,10
fdpbt,FDP,149,296,FDP,Linda Teuteberg,3
fdpbt,FDP,149,309,Greens,Manuela Rottmann,1
fdpbt,FDP,149,310,FDP,Manuel Höferlin,17
fdpbt,FDP,149,316,FDP,Marco Buschmann,69
fdpbt,FDP,149,318,FDP,Marcus Faber,35
fdpbt,FDP,149,335,FDP,Marie-Agnes Strack-Zimmermann,31
fdpbt,FDP,149,341,FDP,Matthias Nölke,3
fdpbt,FDP,149,346,FDP,Karsten Klein,21
fdpbt,FDP,149,353,FDP,Christoph Meyer,40
fdpbt,FDP,149,356,FDP,Michael Georg Link,21
fdpbt,FDP,149,368,FDP,Matthias Seestern-Pauly,12
fdpbt,FDP,149,369,FDP,Manfred Todtenhausen,30
fdpbt,FDP,149,372,FDP,Roman Müller-Böhm,15
fdpbt,FDP,149,380,FDP,Nicole Bauer,25
fdpbt,FDP,149,383,FDP,Nicole Westig,6
fdpbt,FDP,149,394,FDP,Olaf in der Beek,46
fdpbt,FDP,149,398,FDP,Oliver Luksic,141
fdpbt,FDP,149,399,FDP,Otto Fricke,17
fdpbt,FDP,149,401,FDP,Pascal Kober,4
fdpbt,FDP,149,413,FDP,Peter Heidt,22
fdpbt,FDP,149,428,FDP,Hagen Reinhold,149
fdpbt,FDP,149,429,FDP,Renata Alt,15
fdpbt,FDP,149,433,FDP,Bernd Reuther,14
fdpbt,FDP,149,446,FDP,Sandra Weeser,28
fdpbt,FDP,149,467,FDP,Bettina Stark-Watzinger,29
fdpbt,FDP,149,481,FDP,Stephan Thomae,18
fdpbt,FDP,149,486,Greens,Sven-Christian Kindler,1
fdpbt,FDP,149,494,FDP,Thomas Sattelberger,10
fdpbt,FDP,149,496,FDP,Frank Müller-Rosentritt,7
fdpbt,FDP,149,505,FDP,Till Mansmann,3
fdpbt,FDP,149,515,FDP,Torsten Herbst,14
fdpbt,FDP,149,523,FDP,Ulla Ihnen,22
fdpbt,FDP,149,527,FDP,Andrew Ullmann,24
fdpbt,FDP,149,530,FDP,Ulrich Lechte,12
fdpbt,FDP,149,553,FDP,Wieland Schinnenburg,8
fdpbt,FDP,149,56,FDP,Mario Brandenburg,31
fdpbt,FDP,149,60,FDP,Britta Dassler,15
fdpbt,FDP,149,62,FDP,Benjamin Strasser,29
fdpbt,FDP,149,63,FDP,Sandra Bubendorfer-Licht,18
fdpbt,FDP,149,67,FDP,Christian Jung,122
fdpbt,FDP,149,68,FDP,Christian Lindner,128
fdpbt,FDP,149,69,FDP,Christine Aschenberg-Dugnus,35
fdpbt,FDP,149,72,FDP,Carina Konrad,30
fdpbt,FDP,149,81,FDP,Christian Sauter,10
fdpbt,FDP,149,83,FDP,Christian Dürr,38
fdpbt,FDP,149,9,FDP,Grigorios Aggelidis,33
fdpbt,FDP,149,97,FDP,Daniela Kluckert,44
felixschreiner,CDU,151,77,CDU,CDU CSU Bundestag,2
filizgreen,Greens,153,10,Greens,Agnieszka Brugger,1
filizgreen,Greens,153,131,Greens,Ekin Deligöz,1
filizgreen,Greens,153,136,Greens,Erhard Grundl,5
filizgreen,Greens,153,153,Greens,Filiz Polat,1
filizgreen,Greens,153,177,Greens,Katrin Göring-Eckardt,3
filizgreen,Greens,153,182,Greens,Claudia Müller,1
filizgreen,Greens,153,184,Greens,Die Gruenen Bundestag,18
filizgreen,Greens,153,206,Greens,Marcel Emmerich,1
filizgreen,Greens,153,218,Greens,Irene Mihalic,1
filizgreen,Greens,153,256,Greens,Kai Gehring[210],2
filizgreen,Greens,153,263,Greens,Katharina Dröge,1
filizgreen,Greens,153,265,Greens,Katja Keul,1
filizgreen,Greens,153,278,Greens,Kirsten Kappert-Gonther,1
filizgreen,Greens,153,284,Greens,Konstantin von Notz,3
filizgreen,Greens,153,295,Greens,Canan Bayram,2
filizgreen,Greens,153,299,Greens,Lisa Paus,2
filizgreen,Greens,153,3,Greens,Annalena Baerbock,1
filizgreen,Greens,153,322,Greens,Margit Stumpp,2
filizgreen,Greens,153,365,Greens,Monika Lazar,5
filizgreen,Greens,153,468,AfD,Stephan Brandner,1
filizgreen,Greens,153,486,Greens,Sven-Christian Kindler,3
filizgreen,Greens,153,487,Greens,Sven Lehmann,1
filizgreen,Greens,153,545,Greens,Wolfgang Strengmann-Kuhn,1
filizgreen,Greens,153,59,Greens,Britta Haßelmann,1
filizgreen,Greens,153,80,Greens,Charlotte Schneidewind-Hartnagel,1
filizgreen,Greens,153,9,FDP,Grigorios Aggelidis,1
florian_toncar,FDP,155,1,FDP,Martin Neumann,1
florian_toncar,FDP,155,104,FDP,Daniel Föst,2
florian_toncar,FDP,155,142,FDP,Frank Schäffler,1
florian_toncar,FDP,155,143,The Left,Fabio De Masi,12
florian_toncar,FDP,155,147,FDP,FDP,7
florian_toncar,FDP,155,149,FDP,FDP Bundestag,23
florian_toncar,FDP,155,205,FDP,Markus Herbrand,3
florian_toncar,FDP,155,212,FDP,Christoph Hoffmann,8
florian_toncar,FDP,155,225,FDP,Jens Brandenburg,1
florian_toncar,FDP,155,245,FDP,Judith Skudelny,1
florian_toncar,FDP,155,253,FDP,Katharina Willkomm,2
florian_toncar,FDP,155,268,FDP,Katja Suding,1
florian_toncar,FDP,155,271,FDP,Katrin Helling-Plahr,2
florian_toncar,FDP,155,299,Greens,Lisa Paus,1
florian_toncar,FDP,155,316,FDP,Marco Buschmann,2
florian_toncar,FDP,155,318,FDP,Marcus Faber,1
florian_toncar,FDP,155,346,FDP,Karsten Klein,1
florian_toncar,FDP,155,353,FDP,Christoph Meyer,1
florian_toncar,FDP,155,380,FDP,Nicole Bauer,1
florian_toncar,FDP,155,394,FDP,Olaf in der Beek,1
florian_toncar,FDP,155,398,FDP,Oliver Luksic,3
florian_toncar,FDP,155,399,FDP,Otto Fricke,1
florian_toncar,FDP,155,428,FDP,Hagen Reinhold,17
florian_toncar,FDP,155,467,FDP,Bettina Stark-Watzinger,2
florian_toncar,FDP,155,481,FDP,Stephan Thomae,1
florian_toncar,FDP,155,527,FDP,Andrew Ullmann,1
florian_toncar,FDP,155,545,Greens,Wolfgang Strengmann-Kuhn,1
florian_toncar,FDP,155,60,FDP,Britta Dassler,2
florian_toncar,FDP,155,62,FDP,Benjamin Strasser,1
florian_toncar,FDP,155,67,FDP,Christian Jung,6
florian_toncar,FDP,155,68,FDP,Christian Lindner,1
florian_toncar,FDP,155,72,FDP,Carina Konrad,1
florian_toncar,FDP,155,97,FDP,Daniela Kluckert,4
FlorianPost,SPD,156,156,SPD,Florian Post,1
FlorianPost,SPD,156,241,CDU,Johannes Steiniger,1
FlorianPost,SPD,156,463,SPD,SPD Bundestag,1
FlorianPronold,SPD,157,333,SPD,Martin Rosemann,1
FlorianPronold,SPD,157,463,SPD,SPD Bundestag,2
FlorianPronold,SPD,157,464,SPD,SPD,2
FlorianPronold,SPD,157,52,SPD,Bettina Müller,4
FlorianPronold,SPD,157,526,SPD,Ulli Nissen,1
Frank_Pasemann,AfD,159,159,AfD,Frank Pasemann,373
Frank_Pasemann,AfD,159,185,AfD,Götz Frömming,5
Frank_Pasemann,AfD,159,191,AfD,Harald Weyel,1
Frank_Pasemann,AfD,159,303,AfD,Martin Reichardt,16
Frank_Pasemann,AfD,159,317,AfD,Marcus Bühl,1
Frank_Pasemann,AfD,159,418,AfD,Petr Bystron,4
Frank_Pasemann,AfD,159,420,AfD,Jürgen Pohl,19
Frank_Pasemann,AfD,159,422,AfD,Lothar Maier,6
Frank_Pasemann,AfD,159,431,AfD,René Springer,5
Frank_Pasemann,AfD,159,432,AfD,Martin Renner,1
Frank_Pasemann,AfD,159,451,AfD,Jörg Schneider,1
Frank_Pasemann,AfD,159,468,AfD,Stephan Brandner,10
Frank_Pasemann,AfD,159,507,AfD,Tino Chrupalla,14
Frank_Pasemann,AfD,159,518,AfD,Udo Hemmelgarn,44
FrankeEdgar,SPD,160,52,SPD,Bettina Müller,3
FrankSchwabe,SPD,162,11,The Left,Gökay Akbulut,1
FrankSchwabe,SPD,162,113,SPD,Dirk Wiese,2
FrankSchwabe,SPD,162,123,CDU,Andreas Nick,3
FrankSchwabe,SPD,162,166,SPD,Fritz Felgentreu,1
FrankSchwabe,SPD,162,2,SPD,Angelika Glöckner,1
FrankSchwabe,SPD,162,223,The Left,Jan Korte,1
FrankSchwabe,SPD,162,243,SPD,Johannes Schraps,1
FrankSchwabe,SPD,162,256,Greens,Kai Gehring[210],1
FrankSchwabe,SPD,162,286,SPD,Elvan Korkmaz,1
FrankSchwabe,SPD,162,289,SPD,Lars Castellucci,8
FrankSchwabe,SPD,162,304,SPD,Marianne Schieder,1
FrankSchwabe,SPD,162,333,SPD,Martin Rosemann,4
FrankSchwabe,SPD,162,363,SPD,Michael Roth,1
FrankSchwabe,SPD,162,373,SPD,Detlef Müller,1
FrankSchwabe,SPD,162,386,SPD,Nils Schmid,2
FrankSchwabe,SPD,162,391,Greens,Omid Nouripour,1
FrankSchwabe,SPD,162,4,SPD,Achim Post,1
FrankSchwabe,SPD,162,461,SPD,Sören Bartol,4
FrankSchwabe,SPD,162,463,SPD,SPD Bundestag,42
FrankSchwabe,SPD,162,464,SPD,SPD,6
FrankSchwabe,SPD,162,483,SPD,Mathias Stein,1
FrankSchwabe,SPD,162,506,SPD,Timon Gremmels,1
FrankSchwabe,SPD,162,52,SPD,Bettina Müller,3
FrankSchwabe,SPD,162,522,SPD,Uli Grötsch,1
FrankSchwabe,SPD,162,526,SPD,Ulli Nissen,2
FrankSchwabe,SPD,162,532,SPD,Ute Vogt,1
FrankSchwabe,SPD,162,92,SPD,Christian Petry,1
franksitta,FDP,163,149,FDP,FDP Bundestag,1
franksteffel,CDU,164,77,CDU,CDU CSU Bundestag,3
fritzfelgentreu,SPD,166,101,SPD,Dennis Rohde,3
fritzfelgentreu,SPD,166,125,SPD,Joe Weingarten,2
fritzfelgentreu,SPD,166,15,The Left,Alexander Neu,1
fritzfelgentreu,SPD,166,204,SPD,Wolfgang Hellmich,2
fritzfelgentreu,SPD,166,225,FDP,Jens Brandenburg,1
fritzfelgentreu,SPD,166,304,SPD,Marianne Schieder,1
fritzfelgentreu,SPD,166,333,SPD,Martin Rosemann,3
fritzfelgentreu,SPD,166,335,FDP,Marie-Agnes Strack-Zimmermann,1
fritzfelgentreu,SPD,166,363,SPD,Michael Roth,1
fritzfelgentreu,SPD,166,373,SPD,Detlef Müller,1
fritzfelgentreu,SPD,166,384,SPD,Niels Annen,1
fritzfelgentreu,SPD,166,386,SPD,Nils Schmid,5
fritzfelgentreu,SPD,166,398,FDP,Oliver Luksic,1
fritzfelgentreu,SPD,166,414,CDU,Peter Tauber,8
fritzfelgentreu,SPD,166,437,CDU,Roderich Kiesewetter,16
fritzfelgentreu,SPD,166,446,FDP,Sandra Weeser,1
fritzfelgentreu,SPD,166,457,SPD,Siemtje Möller,2
fritzfelgentreu,SPD,166,463,SPD,SPD Bundestag,9
fritzfelgentreu,SPD,166,464,SPD,SPD,1
fritzfelgentreu,SPD,166,502,SPD,Thomas Hitschler,5
fritzfelgentreu,SPD,166,510,Greens,Tobias Lindner,1
fritzfelgentreu,SPD,166,547,CDU,Marco Wanderwitz,1
fritzfelgentreu,SPD,166,96,SPD,Dagmar Freitag,1
Frohnmaier_AfD,AfD,167,191,AfD,Harald Weyel,1
Frohnmaier_AfD,AfD,167,432,AfD,Martin Renner,1
Frohnmaier_AfD,AfD,167,451,AfD,Jörg Schneider,1
FrStraetmanns,The Left,168,107,The Left,Die Linke,3
FrStraetmanns,The Left,168,117,The Left,Doris Achelwilm,1
FrStraetmanns,The Left,168,137,The Left,Klaus Ernst,2
FrStraetmanns,The Left,168,143,The Left,Fabio De Masi,1
FrStraetmanns,The Left,168,168,The Left,Friedrich Straetmanns,8
FrStraetmanns,The Left,168,21,The Left,Amira Mohamed Ali,1
FrStraetmanns,The Left,168,22,The Left,Andreas Wagner (politician),3
FrStraetmanns,The Left,168,223,The Left,Jan Korte,2
FrStraetmanns,The Left,168,279,The Left,Kirsten Tackmann,2
FrStraetmanns,The Left,168,297,The Left,Sören Pellmann,1
FrStraetmanns,The Left,168,298,The Left,Die Linke Bundestag,97
FrStraetmanns,The Left,168,300,The Left,Gesine Lötzsch,3
FrStraetmanns,The Left,168,375,The Left,Matthias W. Birkwald,4
FrStraetmanns,The Left,168,390,The Left,Norbert Müller,1
FrStraetmanns,The Left,168,417,The Left,Petra Pau,2
FrStraetmanns,The Left,168,5,The Left,Achim Kessler,1
G_UllrichFDP,FDP,169,1,FDP,Martin Neumann,1
G_UllrichFDP,FDP,169,104,FDP,Daniel Föst,1
G_UllrichFDP,FDP,169,141,FDP,Michael Theurer,1
G_UllrichFDP,FDP,169,149,FDP,FDP Bundestag,15
G_UllrichFDP,FDP,169,192,FDP,Thomas Hacker,1
G_UllrichFDP,FDP,169,197,FDP,Hartmut Ebbing,1
G_UllrichFDP,FDP,169,213,FDP,Reinhard Houben,1
G_UllrichFDP,FDP,169,271,FDP,Katrin Helling-Plahr,1
G_UllrichFDP,FDP,169,282,FDP,Lukas Köhler,1
G_UllrichFDP,FDP,169,318,FDP,Marcus Faber,2
G_UllrichFDP,FDP,169,380,FDP,Nicole Bauer,1
G_UllrichFDP,FDP,169,394,FDP,Olaf in der Beek,1
G_UllrichFDP,FDP,169,428,FDP,Hagen Reinhold,6
G_UllrichFDP,FDP,169,446,FDP,Sandra Weeser,1
G_UllrichFDP,FDP,169,67,FDP,Christian Jung,1
G_UllrichFDP,FDP,169,9,FDP,Grigorios Aggelidis,1
G_UllrichFDP,FDP,169,97,FDP,Daniela Kluckert,1
GabyKatzmarek,SPD,170,463,SPD,SPD Bundestag,2
gero_storjohann,CDU,174,174,CDU,Gero Storjohann,1
gero_storjohann,CDU,174,324,CDU,Marian Wendt,1
gero_storjohann,CDU,174,376,CDU,Norbert Röttgen,1
gero_storjohann,CDU,174,426,CDU,Ralph Brinkhaus,1
gero_storjohann,CDU,174,77,CDU,CDU CSU Bundestag,2
Gerold_Otten,AfD,175,159,AfD,Frank Pasemann,1
Gerold_Otten,AfD,175,185,AfD,Götz Frömming,1
Gerold_Otten,AfD,175,232,AfD,Joana Cotar,1
Gerold_Otten,AfD,175,431,AfD,René Springer,2
Gerold_Otten,AfD,175,451,AfD,Jörg Schneider,2
Gerold_Otten,AfD,175,499,AfD,Thomas Ehrhorn,1
gitta_connemann,CDU,176,138,CDU,Erwin Rüddel,2
gitta_connemann,CDU,176,176,CDU,Gitta Connemann,2
gitta_connemann,CDU,176,27,CDU,Andreas Steier,1
gitta_connemann,CDU,176,351,CDU,Michael Meister,1
gitta_connemann,CDU,176,354,CDU,Michael Grosse-Brömer,3
gitta_connemann,CDU,176,371,CDU,Sepp Müller,4
gitta_connemann,CDU,176,374,CDU,Michael von Abercron,2
gitta_connemann,CDU,176,388,CDU,Nina Warken,1
gitta_connemann,CDU,176,437,CDU,Roderich Kiesewetter,2
gitta_connemann,CDU,176,479,CDU,Sebastian Steineke,5
gitta_connemann,CDU,176,77,CDU,CDU CSU Bundestag,19
gitta_connemann,CDU,176,84,CDU,Christian Hirte,1
GoeringEckardt,Greens,177,10,Greens,Agnieszka Brugger,7
GoeringEckardt,Greens,177,100,Greens,Daniela Wagner,5
GoeringEckardt,Greens,177,106,Greens,Die Gruenen,1
GoeringEckardt,Greens,177,115,Greens,Dieter Janecek,4
GoeringEckardt,Greens,177,129,Greens,Harald Ebner,3
GoeringEckardt,Greens,177,131,Greens,Ekin Deligöz,2
GoeringEckardt,Greens,177,136,Greens,Erhard Grundl,5
GoeringEckardt,Greens,177,146,Greens,Franziska Brantner,1
GoeringEckardt,Greens,177,153,Greens,Filiz Polat,1
GoeringEckardt,Greens,177,182,Greens,Claudia Müller,5
GoeringEckardt,Greens,177,183,Greens,Beate Müller-Gemmeke,4
GoeringEckardt,Greens,177,184,Greens,Die Gruenen Bundestag,104
GoeringEckardt,Greens,177,190,Greens,Gerhard Zickenheiner,1
GoeringEckardt,Greens,177,194,The Left,Anja Hajduk,1
GoeringEckardt,Greens,177,206,Greens,Marcel Emmerich,1
GoeringEckardt,Greens,177,217,Greens,Ingrid Nestle,5
GoeringEckardt,Greens,177,218,Greens,Irene Mihalic,1
GoeringEckardt,Greens,177,244,Greens,Jürgen Trittin,1
GoeringEckardt,Greens,177,249,Greens,Julia Verlinden,1
GoeringEckardt,Greens,177,252,Greens,Kordula Schulz-Asche,11
GoeringEckardt,Greens,177,256,Greens,Kai Gehring[210],17
GoeringEckardt,Greens,177,263,Greens,Katharina Dröge,4
GoeringEckardt,Greens,177,264,Greens,Katja Dörner,5
GoeringEckardt,Greens,177,284,Greens,Konstantin von Notz,7
GoeringEckardt,Greens,177,298,The Left,Die Linke Bundestag,1
GoeringEckardt,Greens,177,299,Greens,Lisa Paus,3
GoeringEckardt,Greens,177,3,Greens,Annalena Baerbock,4
GoeringEckardt,Greens,177,309,Greens,Manuela Rottmann,8
GoeringEckardt,Greens,177,311,Greens,Manuel Sarrazin,1
GoeringEckardt,Greens,177,321,Greens,Margarete Bause,4
GoeringEckardt,Greens,177,322,Greens,Margit Stumpp,3
GoeringEckardt,Greens,177,323,Greens,Maria Klein-Schmeink,9
GoeringEckardt,Greens,177,326,Greens,Markus Kurth,1
GoeringEckardt,Greens,177,328,Greens,Markus Tressel,1
GoeringEckardt,Greens,177,33,Greens,Anna Christmann,1
GoeringEckardt,Greens,177,365,Greens,Monika Lazar,5
GoeringEckardt,Greens,177,373,SPD,Detlef Müller,1
GoeringEckardt,Greens,177,397,Greens,Oliver Krischer,2
GoeringEckardt,Greens,177,476,Greens,Steffi Lemke,2
GoeringEckardt,Greens,177,480,Greens,Stephan Kühn,1
GoeringEckardt,Greens,177,486,Greens,Sven-Christian Kindler,2
GoeringEckardt,Greens,177,53,Greens,Bettina Hoffmann,1
GoeringEckardt,Greens,177,536,Greens,Uwe Kekeritz,2
GoeringEckardt,Greens,177,539,The Left,Kathrin Vogler,1
GoeringEckardt,Greens,177,545,Greens,Wolfgang Strengmann-Kuhn,1
GoeringEckardt,Greens,177,547,CDU,Marco Wanderwitz,1
GoeringEckardt,Greens,177,59,Greens,Britta Haßelmann,8
GoeringEckardt,Greens,177,69,FDP,Christine Aschenberg-Dugnus,1
GoeringEckardt,Greens,177,82,Greens,Christian Kühn,9
GoeringEckardt,Greens,177,93,Greens,Corinna Rüffer,1
GottfriedCurio,AfD,178,127,AfD,Michael Espendiller,1
GottfriedCurio,AfD,178,159,AfD,Frank Pasemann,1
GottfriedCurio,AfD,178,178,AfD,Gottfried Curio,1
GottfriedCurio,AfD,178,185,AfD,Götz Frömming,6
GottfriedCurio,AfD,178,191,AfD,Harald Weyel,2
GottfriedCurio,AfD,178,232,AfD,Joana Cotar,1
GottfriedCurio,AfD,178,247,AfD,Jürgen Braun,1
GottfriedCurio,AfD,178,330,AfD,Martin Sichert,1
GottfriedCurio,AfD,178,367,AfD,Andreas Mrosek,2
GottfriedCurio,AfD,178,381,AfD,Nicole Höchst,1
GottfriedCurio,AfD,178,422,AfD,Lothar Maier,5
GottfriedCurio,AfD,178,431,AfD,René Springer,7
GottfriedCurio,AfD,178,432,AfD,Martin Renner,31
GottfriedCurio,AfD,178,451,AfD,Jörg Schneider,18
GottfriedCurio,AfD,178,518,AfD,Udo Hemmelgarn,12
GregorGysi,The Left,179,107,The Left,Die Linke,28
